charter,legacy,loadout,policy,runs,complete,partial,pyrrhic,failure,extinction,mean_score,mean_objective,min_credits,min_food,min_fuel,min_parts,min_hull,min_life,min_morale,min_unity,mean_population_loss,total_faction_losses,crisis_decisions,generational_decisions,milestone_decisions,legacy_decisions,delegated,dilemmas,forced_returns,repairs,training,trades,emergency_purchases,mean_net_credits,mean_renown,mean_simulated_years,departure_subsystems,homecoming_subsystems
hollow_fleet,adaptors,cargo,objective-first,50,27,22,1,0,0,0.9080,1.0000,3526,10071,0.0699,113,0.4475,0.4495,0.2088,0.0226,316.12,0,3684,2181,1669,2469,396,375,0,385,331,0,0,22493.68,90.82,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.00;education_culture:1.00/0.86;engineering_bay:0.51/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.37/0.00"
hollow_fleet,adaptors,combat,conservative,50,39,11,0,0,0,0.9260,1.0000,2526,9575,0.0000,71,0.6974,0.6990,0.4231,0.3825,297.40,0,2734,2524,1795,0,2871,378,0,1577,1107,0,0,12109.90,92.58,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.40;education_culture:1.00/0.85;engineering_bay:0.71/0.30;life_support_habitat:1.00/0.56;medical_bay:1.00/0.52;security:0.58/0.00"
hollow_fleet,adaptors,combat,first-choice,50,12,32,6,0,0,0.8378,1.0000,473,15,0.0490,87,0.4473,0.4490,0.0000,0.3540,538.36,94,2975,2526,1460,2623,545,395,0,563,774,7,7,11983.50,83.78,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.49/0.39;education_culture:0.48/0.04;engineering_bay:0.50/0.25;life_support_habitat:1.00/0.59;medical_bay:0.42/0.15;security:0.46/0.00"
hollow_fleet,adaptors,combat,objective-first,50,40,10,0,0,0,0.9405,1.0000,2526,7863,0.0000,109,0.4474,0.4490,0.0078,0.3626,237.74,0,3157,2386,1645,2702,507,393,0,419,281,0,0,21708.70,93.96,310.06,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.17/0.00;education_culture:1.00/0.90;engineering_bay:0.48/0.55;life_support_habitat:1.00/0.63;medical_bay:1.00/0.39;security:0.50/0.00"
hollow_fleet,adaptors,fuel,conservative,50,32,18,0,0,0,0.9080,0.9998,6766,10724,0.8652,53,0.6972,0.6990,0.1719,0.3871,347.32,0,3365,2248,1753,0,2570,378,0,1580,1337,0,0,12181.86,90.76,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.69/0.28;education_culture:1.00/0.90;engineering_bay:0.55/0.25;life_support_habitat:1.00/0.58;medical_bay:1.00/0.52;security:0.65/0.10"
hollow_fleet,adaptors,fuel,first-choice,50,12,22,16,0,0,0.8232,0.9865,4631,814,0.8500,96,0.4474,0.4860,0.0182,0.4215,568.58,91,3505,2328,1314,2487,551,394,0,608,1028,1,1,11941.48,82.40,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.54;education_culture:0.66/0.31;engineering_bay:0.50/0.35;life_support_habitat:1.00/0.67;medical_bay:0.46/0.00;security:0.45/0.00"
hollow_fleet,adaptors,fuel,objective-first,50,29,21,0,0,0,0.9075,0.9960,6766,9755,0.8536,98,0.4474,0.4490,0.0006,0.2816,328.18,0,3638,2231,1603,2497,439,367,0,403,472,0,0,21932.98,90.76,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.00;education_culture:1.00/0.89;engineering_bay:0.52/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.37/0.00"
hollow_fleet,adaptors,speed,conservative,50,29,20,1,0,0,0.9042,1.0000,4056,9993,0.0016,3,0.6976,0.6990,0.1364,0.3871,361.16,0,3349,2238,1688,0,2609,390,0,1690,1601,0,0,12186.88,90.44,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.58;education_culture:1.00/0.87;engineering_bay:0.73/0.50;life_support_habitat:1.00/0.58;medical_bay:1.00/0.49;security:0.65/0.10"
hollow_fleet,adaptors,speed,first-choice,50,8,25,17,0,0,0.8054,1.0000,2518,621,0.0000,79,0.4475,0.5150,0.0000,0.4215,630.60,93,3618,2312,1337,2512,545,389,0,607,1273,4,4,12151.82,80.50,310.12,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.48/0.59;education_culture:0.64/0.17;engineering_bay:0.33/0.30;life_support_habitat:1.00/0.57;medical_bay:0.45/0.00;security:0.51/0.00"
hollow_fleet,adaptors,speed,objective-first,50,35,15,0,0,0,0.9283,1.0000,4056,8352,0.0727,60,0.4474,0.4495,0.0511,0.1981,260.40,0,3620,2166,1647,2498,431,381,0,405,437,0,0,26003.88,92.86,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.00;education_culture:1.00/0.86;engineering_bay:0.52/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.37/0.00"
hollow_fleet,adaptors,starter,conservative,50,26,24,0,0,0,0.9022,1.0000,7774,10826,0.4549,32,0.6976,0.6990,0.1507,0.3621,365.52,0,3359,2315,1696,0,2586,385,0,1697,1734,0,0,12154.88,90.18,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.48;education_culture:1.00/0.85;engineering_bay:0.69/0.30;life_support_habitat:1.00/0.63;medical_bay:1.00/0.49;security:0.70/0.20"
hollow_fleet,adaptors,starter,first-choice,50,6,26,18,0,0,0.7949,0.9988,4694,574,0.0587,76,0.4474,0.4850,0.0000,0.4054,655.98,94,3473,2250,1439,2652,529,401,0,562,1417,4,4,12197.08,79.44,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.47;education_culture:0.89/0.23;engineering_bay:0.46/0.27;life_support_habitat:1.00/0.59;medical_bay:0.59/0.00;security:0.47/0.00"
hollow_fleet,adaptors,starter,objective-first,50,30,20,0,0,0,0.9183,0.9980,9564,9991,0.1395,102,0.4474,0.4495,0.0078,0.3740,301.02,0,3574,2243,1617,2535,428,376,0,409,483,0,0,26709.46,91.78,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.00;education_culture:1.00/0.86;engineering_bay:0.45/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.37/0.00"
hollow_fleet,preservers,cargo,conservative,50,25,25,0,0,0,0.8987,0.9951,3380,11204,0.0000,8,0.6960,0.6990,0.0000,0.4350,370.60,0,3392,2137,1715,0,2597,371,0,1645,1160,0,0,12080.92,89.88,310.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.38;education_culture:1.00/0.84;engineering_bay:0.71/0.25;life_support_habitat:1.00/0.72;medical_bay:1.00/0.59;security:0.51/0.00"
hollow_fleet,preservers,cargo,first-choice,50,7,18,25,0,0,0.7857,0.9935,3230,485,0.0000,75,0.4474,0.4850,0.0000,0.2633,677.42,98,3638,2224,1305,2537,481,388,0,626,911,5,5,12018.58,78.56,310.08,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.48/0.51;education_culture:0.53/0.00;engineering_bay:0.36/0.35;life_support_habitat:1.00/0.50;medical_bay:0.43/0.00;security:0.46/0.00"
hollow_fleet,preservers,cargo,objective-first,50,33,17,0,0,0,0.9205,0.9992,3380,8393,0.0000,101,0.4474,0.4495,0.0118,0.3369,296.56,0,3702,2104,1573,2522,439,402,0,452,330,0,0,22232.00,92.00,310.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.35/0.00;education_culture:1.00/0.81;engineering_bay:0.53/0.55;life_support_habitat:1.00/0.53;medical_bay:1.00/0.39;security:0.28/0.00"
hollow_fleet,preservers,combat,conservative,50,42,8,0,0,0,0.9377,1.0000,2380,8872,0.0758,37,0.6974,0.6990,0.2287,0.4998,264.54,0,2744,2390,1796,0,2834,386,0,1660,1139,0,0,12176.30,93.78,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.50;education_culture:1.00/0.90;engineering_bay:0.71/0.40;life_support_habitat:1.00/0.60;medical_bay:1.00/0.52;security:0.71/0.20"
hollow_fleet,preservers,combat,first-choice,50,9,25,16,0,0,0.8101,1.0000,0,15,0.0000,76,0.4474,0.4655,0.2772,0.4553,614.34,93,2995,2540,1460,2687,536,362,0,595,820,2,2,12031.74,81.04,310.14,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.52/0.65;education_culture:1.00/0.66;engineering_bay:0.33/0.35;life_support_habitat:1.00/0.56;medical_bay:0.47/0.00;security:0.51/0.00"
hollow_fleet,preservers,combat,objective-first,50,38,11,1,0,0,0.9346,1.0000,2380,8650,0.0847,106,0.4473,0.4500,0.2551,0.2645,247.22,0,3185,2337,1700,2666,493,392,0,444,306,0,0,22227.10,93.50,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.40/0.00;education_culture:1.00/0.89;engineering_bay:0.52/0.55;life_support_habitat:1.00/0.48;medical_bay:1.00/0.39;security:0.46/0.00"
hollow_fleet,preservers,fuel,conservative,50,29,21,0,0,0,0.9006,0.9972,6605,10553,0.8604,24,0.6976,0.6990,0.0867,0.4142,366.96,0,3412,2151,1703,0,2675,373,0,1660,1330,0,0,12187.88,90.00,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.48;education_culture:1.00/0.82;engineering_bay:0.73/0.25;life_support_habitat:1.00/0.49;medical_bay:1.00/0.49;security:0.63/0.10"
hollow_fleet,preservers,fuel,first-choice,50,9,18,23,0,0,0.7875,0.9900,3157,534,0.8500,83,0.4474,0.4490,0.0227,0.4223,670.22,95,3625,2230,1315,2585,489,391,0,600,1042,5,5,11927.04,78.76,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.52/0.60;education_culture:0.53/0.00;engineering_bay:0.48/0.25;life_support_habitat:1.00/0.62;medical_bay:0.43/0.00;security:0.16/0.00"
hollow_fleet,preservers,fuel,objective-first,50,33,16,1,0,0,0.9245,0.9979,6605,9564,0.8538,94,0.4474,0.4490,0.1527,0.2152,274.96,0,3642,2117,1577,2465,418,395,0,409,474,0,0,22353.08,92.40,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.16/0.00;education_culture:1.00/0.89;engineering_bay:0.53/0.55;life_support_habitat:1.00/0.38;medical_bay:1.00/0.39;security:0.46/0.00"
hollow_fleet,preservers,speed,conservative,50,27,22,1,0,0,0.9030,0.9987,3955,11204,0.0000,22,0.6976,0.6990,0.0118,0.2873,362.18,0,3379,2234,1704,0,2583,384,0,1730,1586,0,0,12179.12,90.30,310.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.58;education_culture:1.00/0.78;engineering_bay:0.84/0.45;life_support_habitat:1.00/0.67;medical_bay:1.00/0.59;security:0.74/0.45"
hollow_fleet,preservers,speed,first-choice,50,6,27,17,0,0,0.7940,1.0000,180,21,0.1845,55,0.4474,0.5250,0.2079,0.2386,656.16,96,3553,2270,1287,2602,485,374,0,615,1310,9,9,11891.86,79.40,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.52/0.50;education_culture:0.56/0.39;engineering_bay:0.31/0.30;life_support_habitat:1.00/0.57;medical_bay:0.43/0.00;security:0.28/0.00"
hollow_fleet,preservers,speed,objective-first,50,29,21,0,0,0,0.9103,1.0000,3955,8770,0.0000,85,0.4474,0.4490,0.0000,0.3943,321.78,0,3708,2110,1580,2549,420,382,0,455,450,0,0,26060.64,91.00,310.06,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.17/0.00;education_culture:1.00/0.79;engineering_bay:0.53/0.55;life_support_habitat:1.00/0.38;medical_bay:1.00/0.39;security:0.46/0.00"
hollow_fleet,preservers,starter,conservative,50,28,22,0,0,0,0.9080,1.0000,7633,10540,0.4742,23,0.6976,0.6990,0.1959,0.4351,347.14,0,3381,2158,1692,0,2604,382,0,1701,1717,0,0,12166.94,90.80,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.58;education_culture:1.00/0.86;engineering_bay:0.72/0.20;life_support_habitat:1.00/0.62;medical_bay:1.00/0.49;security:0.64/0.10"
hollow_fleet,preservers,starter,first-choice,50,7,25,18,0,0,0.8027,0.9929,847,761,0.0000,59,0.4474,0.5030,0.0000,0.4227,630.12,94,3643,2243,1365,2648,501,378,0,625,1432,5,5,12031.22,80.28,310.08,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.41;education_culture:0.79/0.41;engineering_bay:0.54/0.30;life_support_habitat:1.00/0.60;medical_bay:0.43/0.00;security:0.23/0.00"
hollow_fleet,preservers,starter,objective-first,50,33,17,0,0,0,0.9204,0.9975,9124,9413,0.0831,109,0.4474,0.4490,0.1527,0.3826,296.26,0,3685,2071,1560,2479,412,390,0,411,488,0,0,26888.12,92.04,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.00;education_culture:1.00/0.90;engineering_bay:0.52/0.59;life_support_habitat:1.00/0.38;medical_bay:1.00/0.39;security:0.46/0.00"
hollow_fleet,wanderers,cargo,conservative,50,24,26,0,0,0,0.8958,0.9966,2980,10798,0.0000,0,0.6974,0.6990,0.0000,0.3833,380.78,0,3356,2227,1623,0,2584,387,0,1619,1169,0,0,11918.80,89.54,310.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.35;education_culture:1.00/0.88;engineering_bay:0.70/0.20;life_support_habitat:1.00/0.52;medical_bay:1.00/0.52;security:0.50/0.00"
hollow_fleet,wanderers,cargo,first-choice,50,8,22,20,0,0,0.7929,0.9985,0,10,0.0000,52,0.4473,0.4765,0.3161,0.4256,655.92,94,3559,2276,1338,2482,539,398,0,640,986,9,9,11422.08,79.32,310.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.50/0.33;education_culture:0.78/0.20;engineering_bay:0.50/0.25;life_support_habitat:1.00/0.54;medical_bay:0.46/0.15;security:0.59/0.00"
hollow_fleet,wanderers,cargo,objective-first,50,25,25,0,0,0,0.9006,0.9957,2980,10268,0.0000,94,0.4474,0.4490,0.0000,0.3025,359.94,0,3631,2168,1546,2512,413,394,0,424,333,0,0,21375.00,90.04,310.14,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.38/0.00;education_culture:1.00/0.88;engineering_bay:0.48/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.39;security:0.44/0.00"
hollow_fleet,wanderers,combat,conservative,50,39,11,0,0,0,0.9385,1.0000,2126,10555,0.0000,53,0.6957,0.6990,0.5583,0.3545,260.58,0,2629,2389,1850,0,2835,387,0,1588,1135,0,0,12040.48,93.86,310.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.35;education_culture:1.00/0.90;engineering_bay:0.67/0.30;life_support_habitat:1.00/0.62;medical_bay:1.00/0.53;security:0.50/0.00"
hollow_fleet,wanderers,combat,first-choice,50,14,26,10,0,0,0.8371,1.0000,0,0,0.0137,53,0.4474,0.4750,0.0000,0.4168,535.48,87,2983,2567,1395,2656,536,388,0,615,978,10,10,11755.90,83.70,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.40;education_culture:0.78/0.24;engineering_bay:0.47/0.36;life_support_habitat:1.00/0.60;medical_bay:0.74/0.10;security:0.47/0.15"
hollow_fleet,wanderers,combat,objective-first,50,35,15,0,0,0,0.9241,1.0000,2126,9514,0.0000,108,0.4474,0.4500,0.2336,0.4256,290.28,0,3103,2391,1698,2630,457,387,0,383,300,0,0,21902.28,92.34,310.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.14/0.00;education_culture:1.00/0.85;engineering_bay:0.49/0.55;life_support_habitat:1.00/0.48;medical_bay:1.00/0.40;security:0.14/0.00"
hollow_fleet,wanderers,fuel,conservative,50,25,25,0,0,0,0.8990,1.0000,6205,11071,0.8506,31,0.6973,0.6990,0.2747,0.4759,374.48,0,3312,2255,1634,0,2637,396,0,1649,1315,0,0,12124.48,89.90,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.48;education_culture:1.00/0.86;engineering_bay:0.69/0.30;life_support_habitat:1.00/0.50;medical_bay:1.00/0.49;security:0.62/0.00"
hollow_fleet,wanderers,fuel,first-choice,50,3,26,21,0,0,0.7740,0.9933,1654,0,0.8500,46,0.4474,0.4495,0.3161,0.4212,711.70,100,3577,2232,1343,2562,501,385,0,605,1191,1,1,11888.80,77.42,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.42;education_culture:0.69/0.51;engineering_bay:0.48/0.25;life_support_habitat:1.00/0.69;medical_bay:0.36/0.00;security:0.45/0.00"
hollow_fleet,wanderers,fuel,objective-first,50,29,20,1,0,0,0.9142,0.9962,6205,9951,0.8537,96,0.4474,0.4490,0.1227,0.3487,322.96,0,3564,2223,1526,2485,447,388,0,441,456,0,0,22062.02,91.40,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.09/0.00;education_culture:1.00/0.86;engineering_bay:0.47/0.55;life_support_habitat:1.00/0.38;medical_bay:1.00/0.39;security:0.14/0.00"
hollow_fleet,wanderers,speed,conservative,50,19,31,0,0,0,0.8982,1.0000,3555,10787,0.1766,25,0.6974,0.6990,0.0411,0.4759,377.62,0,3268,2247,1646,0,2626,390,0,1773,1584,0,0,12140.08,89.76,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.48;education_culture:1.00/0.92;engineering_bay:0.70/0.40;life_support_habitat:1.00/0.53;medical_bay:1.00/0.49;security:0.62/0.10"
hollow_fleet,wanderers,speed,first-choice,50,8,26,16,0,0,0.8008,1.0000,3190,995,0.0031,46,0.4473,0.4550,0.2511,0.4696,639.74,95,3581,2165,1358,2571,543,377,0,654,1469,1,1,12066.40,80.12,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.48/0.58;education_culture:0.71/0.58;engineering_bay:0.45/0.51;life_support_habitat:1.00/0.63;medical_bay:0.47/0.14;security:0.21/0.00"
hollow_fleet,wanderers,speed,objective-first,50,25,25,0,0,0,0.9098,1.0000,3555,9384,0.0000,117,0.4473,0.4490,0.2747,0.1750,335.94,0,3615,2192,1553,2542,442,377,0,445,444,0,0,26158.88,91.00,310.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.08/0.00;education_culture:1.00/0.94;engineering_bay:0.53/0.55;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.44/0.00"
hollow_fleet,wanderers,starter,conservative,50,23,27,0,0,0,0.8985,0.9978,7633,10901,0.4420,26,0.6976,0.6990,0.0563,0.4149,373.82,0,3313,2287,1651,0,2634,391,0,1676,1702,0,0,12090.34,89.90,310.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.58;education_culture:1.00/0.84;engineering_bay:0.71/0.40;life_support_habitat:1.00/0.65;medical_bay:1.00/0.52;security:0.35/0.00"
hollow_fleet,wanderers,starter,first-choice,50,3,26,21,0,0,0.7748,0.9987,1715,0,0.0000,49,0.4473,0.4750,0.0351,0.4222,713.28,98,3575,2180,1378,2592,488,360,0,622,1561,5,5,12089.54,77.48,310.08,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.52/0.34;education_culture:0.53/0.00;engineering_bay:0.35/0.22;life_support_habitat:1.00/0.59;medical_bay:0.41/0.15;security:0.46/0.00"
hollow_fleet,wanderers,starter,objective-first,50,23,27,0,0,0,0.9037,0.9969,9230,9222,0.0010,94,0.4474,0.4490,0.1828,0.2968,342.76,0,3559,2274,1546,2505,414,368,0,410,486,0,0,25919.78,90.36,310.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.09/0.00;education_culture:1.00/0.94;engineering_bay:0.49/0.55;life_support_habitat:1.00/0.38;medical_bay:1.00/0.42;security:0.50/0.00"
